document	label
남자는 항상 숲을 그린다,, 하지만 항상 떠난다. 여자는 남자를 소유하고 싶어한다,, 이건 대작이에요,,, 피에타 만큼,,, 이해 어려우신분들은 리뷰를 읽어보세요	1.0
여지없는 푸념.	0.0
예진역이 굳이 필요한지 모르겠다.가족이 같이 보는 시간대와 일일드라마 라는 점에서 아이들이 허준과 예진의 관계를 물의면 뭐라 말 해줘야 할지 난감하다.허준 본처가 허준에게 그리 잘하는데.그리고 궁에 개나소나 뜬금없이 들어가 일하는게 말이안된다.	0.0
결승전에서 공정하지 못했다는 말이 많은데 이것 또한 장동민이 게임을 하면서 1라운드부터 지금까지 다 만들어놓은 결과물이라 생각한다. 장동민은 게임만 잘해왔던것 뿐만아니라 게임을 하면서 사람들과의 관계도 잘 맺어온 것 같다. 물론 오현민도 멋잇었다!!	1.0
의미부여하지 말고 그냥보셈 ㅡ.ㅡ 분석하고 그런거 짜증나	1.0
범학이 형 오랜만이네~~	0.0
이게 어떻게 평점이 낮을수가 있지?	1.0
정말 웃기다 ㅋㅋ 1편도 재밌지만 2편이 더 재밌다 ㅋㅋ	1.0
자동차 매니아인 나의 평점은 5점 이하~속았다...아오~	0.0
건축을 통해 삶을 좀 더 나아지게 만들어주신 정기용 건축가님... 말하는건축가를 통해 많은걸 배웠습니다	1.0
"""TV드라마로나 찍어오면 """"딱""""인 영화."""	0.0
나는 무지 재밌었는데 엄마는 씨끄러워서 힘들었음...	1.0
세계관과 인간 내면의 통찰이 너무 부실하다.	0.0
모야아ㅜㅜㅜ 애니 뒷이야긴줄알고 봤더니 짜깁기야...실망	0.0
마지막에 나오는 시 한편이 가슴에 와닿습니다.	1.0
생뚱,엉뚱,갸우뚱한 상상력에 엉성하기 그지없는 전개, 한 마디로 실망 그자체입니다.제목은 진지한데 웃을래야 웃을 수 없는 일그러진 희극을 보는 것 같군요.마음을 따뜻하게 하는 드라마가 사라지고 말초신경만 자극하는 드라마가 판치는 시대의 일그러진 자화상	0.0
기대된다. 정지훈씨의 화려한 퍼포먼스!	1.0
안과 겉	1.0
할말 없음	0.0
이 정도일 줄은 몰랐다. 상술이 대단하군.	0.0
흥미진진하고 재밌었습니다 좋네요	1.0
에휴..........	0.0
짜증나.. 정말.	0.0
명작이란 이런것이다 !!!	1.0
이런영화가 있었다니. . 강우석답다.	0.0
더 이상 자세한 설명은 생략한다.	0.0
만든샤기 찾아가서 죽이고싶다 내시간 내놔ㅡㅡ	0.0
믿고 보는 배우들의 환상 연기 호흡!	1.0
10년 전에 만들어진 작품, 허나 무라카미 류잖아.	1.0
프레데터중 울프 프레데터가 간지라고 해서 봤더니 AVP1의 스카프레데터 만큼 인상적인 전투를 보여주지 못했다...아니 화면부터가 캄캄해서 아에 안보였다...	0.0
이런게 또 개봉하나?...스크린 낭비는 이런거임..	0.0
재미 드럽게 없다ㅋㅋㅋ	0.0
귀여운 헨젤 앤 그레텔 ^^	0.0
아.... 내용이 겁나 막장이네! 참고 끝까지 보려고해도 도저히 못볼것 같네!	0.0
좋은 영화~	1.0
약한 웃음	0.0
이거 완전 재밌다고 하던데 한번 보니 재밌군요.	1.0
억지스럽다.10자.	0.0
그냥그런 미국식 야한 블랙코미디.	0.0
역시 이것도 쓰레기	0.0
정말 기억을 지워주는게 있다면 상처를 받은 사람의 기억은 그대론데 상처준 사람은 상처준기억을 지운다면 상처받은 사람이 얼마나 슬프고 괴로울까 차라리 둘다 기억을 지우는게....어찌됐던 우리뇌에 자리잡은 기억들은 아픈추억이더라도 모두 소중하다..	1.0
평점이왜이래....	1.0
"""상처투성이인 한국인을 위하여 어제는 추기경님이 계셨고 오늘은 교황님께서 치유하시고 가셨습니다. """" 고난이 나를 찾을때 피하고 싶은 내마음은""""하시며 노래부르실때는 한 인간으로서 사제로서 격었을 그분의 고난에 눈물이 흐릅니다. 이땅에 이런어른 더안계시나요"""	1.0
장선우 여전히 쓰레기	0.0
지하실에 갖혀서 속고사는건 어쩌면, 우리일지도 몰라.	1.0
내나이 서른다섯... 수지에게 끌린다.. 아저씨 집에서 라면먹고 갈래?ㅎㅎ	1.0
자살을유도하는영화인듯전쟁과쓰레기같은사회를비판하는영화재미없다	0.0
일베에서 왔는데 오유님들 너무하시네요	0.0
.... 뭐야 .... 어떻게 이런영화가 역린을 이길수가 있지?말이 돼?	0.0
히나타 진짜 싫어하는데 영화가 급전개그렇고 더 라스트가 아니라 제목은 히나타의목도리인듯;;내용도 이상하고 작가가 육백화쯤에서 뜬금없이 번외로 히나타 동생내보내더니 극장판때문이였는듯.만화끝날때까지도 러브라인 확실하지않더니ㅋ작가겁나 배신감느껴짐.괜히 본듯	0.0
우리나라 국민도 함께 봐야 하는 감동의 영화 !	1.0
크게 캄탄할 스토리는 아니지만 그 외에 면에서는 매우 뛰어나다고 말할 수 있다.	1.0
루비반지 도무지 진전이없어요 계속 질질끄는것같음 진짜루비도 복수하는거보면 답답하지만 배경민도멍청함 그렇게 루비를 사랑했으면 알아차려야지 배경민이빨리알아차리면 좋겠는데 앞으로도 이런식으로질질끌면 안보고 기사만볼거임	0.0
볼만해;	0.0
엄청난 쓰레기!!	0.0
표절?표절?표절?표절	0.0
추격씬의 기세가 한풀 꺾인 중반 이후부턴 지지부진 흐지부지	0.0
내가 만들어도 이것보다는 낫겠다	0.0
지금까지본 아이리스 시리즈중 최악이다ㅠㅠ 이거해도 너무하는거아닌가...수치스럽다. 연기고자시고 다 떠나 너무도허접합....	0.0
만나본 한국 스릴러 영화 중 최고의 걸작	1.0
꿀잼 허니잼 포도잼 딸기잼	1.0
개쓰렉이 그자체, 벤 에플랙이 아깝다 ㅅㅂ	0.0
내용보다는 여주인공에 홀딱 반해버렸다..ㅋㅋ	1.0
소재가 아름다운 영화. 다소 아쉬운 부분들이 있는 이유는 이 영화는 영화스러운 극적 로맨스보단, 좀 더 사실적으로 한 남자의 마음과 시선을 말하고 싶었기 때문 아닐까.	1.0
광수오빠는 짱 멋있고 지효언니는 짱 예쁘다. 목소리도..♥♥(≥∀≤)/ 이 영화 재밌다.♥ ㅋㅋ	1.0
성냥팔이 소녀의 재림도 이 영화보다는 백번 재미있다..	0.0
그닥 감흥이 없다	0.0
지금 당장 포토만 켜도 이 영화 CG를 볼수있습니다	0.0
아오....	0.0
잭=불사신 스토리 어떻게든 꼬여도언젠가 다풀림	0.0
졸라 재미없을것 같아서 보다가 포기했는데 내선택이 좋았군	0.0
지들이 뭔데 대우를 까냐?	0.0
재 밌다	1.0
버켓리스트-죽기전에 꼭 하고싶은 것들 -> 죽기전에 꼭 봐야할 영화	1.0
독특한 캐릭터들의 향연.	0.0
유치원 다니는 유대인이 바라본 흑인의 엇갈린 관점, 치기어린 선택.	0.0
good	0.0
완죤 지루하고 재미없네	0.0
이거 학교에서 음악쌤이 보여줬는데 너무재밌어요ㅋㅋㅋ	1.0
역시 프랑스는 이런 영화엔 어설프다	0.0
우와~ 이렇게 직설(!)적인 영화라니... 감독의 말처럼 직설적인 영화다!!!	1.0
아... 군대있을 때 본 영화였는데.. 몇년만에 다시 생각이나서 보게 되는 군요. 그 때 못 남긴 평정 오늘 남깁니다.	1.0
허어어어어~~이 한번 잘못 따라했다가 집에서 20년째 별명이 백관장을따서 뱃가이로 불림 ㅡㅡ	1.0
... 저는 이런영화는 질색이라서..	0.0
재밌는 봉달희... 지금도 매우 아쉽다.. 시즌 2기대..	1.0
국교때본거넹당시 책이먼저나왔었다네.중국은 일본 세균보듯싫어하지.걔들은 중화사상이라 지들 중심으로 지구가돈다고 생각하지. 정통한족도 아닌주제에.그냥 아시아 이민족 집합체 .일본도글치만, 떼넘들도더하다.오죽힌은 박정희가 탄압했긋나. 아시아의 유대이라고나.	0.0
결국 엄마가 죽인거네?	0.0
가족도 그리움도 없는 별에서 왔지만 누구보다 인간미가 넘치는...인간 세계가 얼마나 모순으로 가득한지를 얘기해주는...솔직하고 객관적 시선을 줄곧 제공하는 친절한 외계인.	1.0
거슬리는 음향좀 어떻게 했으면 좋겠다. 엉성한건 또 얼마나 엉성한지.. 차라리 찰리채플린 영화가 훨씬 유익하다	0.0
이건 뭐 몸개그영화.ㅋㅋㅋ 액션으로 인한재미보다 몸개그의 재미로 웃는.ㅋㅋ	0.0
잊지 못할 영화였어요.	1.0
스타트랙보다100배재미있음	1.0
솔까 내가봐도 이영화는 망작이긴 하지만 아래평점다신인간들 개념없네 영화배우를 왜욕해 ㅉㅉ 더락하고 존시나를 비교할만큼 당신들이 잘나셧나요?? 꼽으면 당신네들이 영화찍고 레슬링경기하든가	0.0
내용이 삭막 자아가잡히지않은 청소년들은 보지말것	0.0
존경하시는 분이에요 ,.	1.0
ㅉㅉ	0.0
샘 라일리. 아름답다.	1.0
귀신 OO라그래ㅋㅋ 졸라웃겨	0.0
이야기도보통재미있고. 10점정도는아니라고봐요.5점6점정도인데 고릴라제작한거도 잘했긴했고.하지만 감동은 보통..아쉬운결말	0.0
그렇게 대단하지 않다	0.0
아나~장난하나~OO래? 알바냐~평점이 2점도 안되겠구만.. 와나~ 진짜 어이없네~	0.0
난 잼있던데..ㅎㅎ	1.0
Yesterday when i was young	1.0
죽은 연인을 그리워하는 마음에 복제인간을 출산한 거까지는 공감할 수 있고, 영화가 끝난 뒤 묘한 여운과 주인공에 대한 연민이 느껴진다. 하지만, 내용적으로 어쩔 수 없이 불편하고, 정적이고 느린 연출 탓에 따분함을 견디기 힘들다.	0.0
리뷰남기긴 처음이다 꼭봐라 이영화	1.0
포스터에 낚인 느낌 김유정은 잘 나오지도 않고 다른 여자가 여주임 ... 탑연기는 눈빛이 살렸다만 내용은 위대하게 은밀하게? 아류작느낌	0.0
아직 준비되지 않는 젊은영화인들여 함부로 장편에 손대지 마라천천히 공부하고 나와라	0.0
뭔가 빠진 것이 아니다. 너무 현실적이어서 영화에서 다른 것을 찾았을 뿐. 이게 현실이고, 현실에 녹아 있는 고뇌다. 고뇌를 앎으로써 명확하게 표현하는 것을 보는 사람에게는 즐거운 영화.	1.0
개시망 전작의 명성에 개똥칠	0.0
내용 전개가엉성하고지루할정도로 재미가없슴	0.0
시청률 기준이 되는 패널가구들 머하는거지 명작드라마 다 망치네 ㅡㅡ 내가 다 서운하다...	1.0
공부 열심히 합시다 공부 안하면 저런 OO인생 삽니다.	1.0
도대체 머하는 영환지 몰겠다.흑인보디가드하고 여자 ㅅㅅ하는 소리만 듣고옴.	0.0
사랑하는 사람이라면 사랑하고픈 사람이라면 꼭 꼭 꼭 강추	1.0
아니 이 영화가 왜망했는지 이해가 안가네.... 2번씩이나 봤는데 명작인데	1.0
막장 영화의 모범 사례	0.0
네이버는 호킨스 보단 샘슨에 비중을 더 두고 있군요 하하	1.0
이영화로써 여자들은 필요없다는걸 다시 상기시켜주는 영화같다 영화보는내내 암걸려 OOO줄	0.0
오늘도 대학로에서 방송국에서 열심히 기회를 찾는 분들, 힘내시길!	1.0
김명민이 약 구해서 차 탔을 때 진짜 설마설마 했음	0.0
당시 60대의 레슬리 닐슨의 기념비적인 코믹물.. 극장에서 배꼽잡고 웃었심	1.0
초반에만 살짝 지루하고 그 후엔 엄청난 긴장감과 진정한 공포인데 왜 평점이;;; 이거 진짜 소장하고 있는 완전 진정한 공포영화다	1.0
개념없나...힘도없이 초딩에게 당함... 남자가 참... 보지마세요.. 짜증남	0.0
지금 살고 있는 시간들과 앞으로 살아갈 시간들에 대해 깊이 있는 생각을 하게 된다. 우리가 모르는 곳에서 아직도 인권을 위해 싸우는 많은 사람들이 현재도 존재할테고 앞으로도 계속 될 것이다.	1.0
중국스러운. 생뚱맞은 자기만의 자아도취	0.0
강용석씨 64회 문제 본질은 보지 못하고감정에 휘둘려 말 하고 있는데잘라먹고 비판은 논리적으로 해야지우기는게 아닙니다 이번회 보고 너무 실망스럽네요강용석씨 프로그램 다른것도 보기 싫어지네요	0.0
할아버지들.... 짠 해요~^^	1.0
새로운 시도는 신선해지만, 당태종, 공자에 이어 이번에도 주윤발을 써야했는지.. 중국의 최수종(왕건, 대조영, 장보고, 박태준)인 듯..	0.0
사회고발만으로 안아주기엔 너무 투박하고 어설픈.	0.0
질소를 샀더니 과자를 주더라는??	0.0
늙었고, 철없고, 무례하다.. 왜 갑자기 이렇게 된거야 ㅠㅠ	0.0
자극적인 소재로 선정적이기만 할뿐 막상 별 내용이 없는 영화.	0.0
우리나라 최악의영화제 만들면 1위먹을 영화 예전에 케이블 예고편 보고 재미있을 줄 알고 방영하는거 시청했다가 리모콘 집어던질뻔-_-::::	0.0
예수의 탈을 쓴 모자란 게바라.시종 볼거리는 많았지만 예수의 고뇌가 공감되지 않았다.예수의 포스터를 뒤에 붙여두고 사람들은 자신만의 예루살렘을 위해 팔로우한다.예수는 그들을 스스로 치유하라며 뿌리친다.나에겐 블랙코미디 같았다.	0.0
이거 완전 재밌어요 ㅋㅋㅋ 난 몇번이나 돌려보고 그랬는데 ㅎㅎ	1.0
평점좋길래 하울의 움직이는성 같은건줄 알았는데 낚임....	0.0
정말 재밌는 영화!! ost 또한 좋다~!!	1.0
이드라마 완전 강추 )오늘 1회부터 다밧는데넘넘 재밋어요 ~ 오늘부터 본방사수ㅋㅋ	1.0
에르체베트 바토리의 대한 얘기는 많이 있죠. 피의 여왕 바토리와 왕족들의 희생양 바토리 하지만 피의 여왕이라는 얘기가 더 유명하기에 영화도 그쪽으로 만든듯 싶습니다. 또 다른 얘기를 보면 참 안타까운 비운의 여인일뿐인데 말이죠	0.0
다크나이트 부럽지 않은 아름다운 걸작 히어로 영화.	1.0
희망적인 게 없다...	0.0
이건 뭐.. 무덤에서 살아나면 쿵푸의대가?? 젠장 .. 뭔	0.0
탁재훈나오믄재밌는데와이라지스토리중반부터너무쳐짐약해약해약해~지겨워뒈지는줄알	0.0
총체적 부실. 280억(1억6천만위안)을 들여 만든 중국산 블럭버스터 졸작. 여전히 아름다운 장정초+다양한 빛깔의 눈빛 매력을 지닌 린즈링+홍콩 전성기를 이끈 유덕화 등 캐스팅만 화려한 재미라곤 눈꼽만큼도 없는 최악작	0.0
영화가 끝나고 나니 가슴에 응어리가 생기는 기분입니다..	1.0
너무 구식으로 웃길려고 함. 보는 내내 지겨움	0.0
해파리는 바다를 향해서 간다.. 그러나 언젠간 다시 돌아올것을 믿는다..	1.0
좋습니다.	1.0
스탤론 행님의 레전드 걸작이제영원히 살아 있네 졸라 재미있게잘 즐겨 봤다	1.0
지금 티비에서 하는데.. 못 보겠다..	0.0
오유에서 왔당께~이딴걸 왜 돈주고 볼까?	0.0
히치콕의 싸이코를 여기저기 오려내어 붙여놓고 무슨 헛소리야	0.0
그래서 어쩌자는 거야~	0.0
미친듯한 이런사랑 나도한번쯤은 해보고픈 ....영화는 영화일 뿐인가?멋지게 잘봤어요	1.0
최근 '사랑과 전쟁' 식의 영화가 자주 등장한다. 만약 그런 부류의 영화들이 질이 좋고 평이 높다면 사람들은 욕을 하면서도 찾아 볼것이다. 그러나 영화의 질적인 면이 지금처럼 드라마의 수준을 넘지 못한다면 앞으로도 계속 외면받을 것이다.	0.0
